student_id,event_timestamp,target,programming,database,problem_solving,communication,cloud_computing,teamwork,aptitude,industry_programming_requirement,industry_database_requirement,industry_problem_solving_requirement,industry_communication_requirement,industry_cloud_computing_requirement,industry_teamwork_requirement,industry_aptitude_requirement,programming_gap,database_gap,problem_solving_gap,communication_gap,cloud_computing_gap,teamwork_gap,aptitude_gap,technical_skill_avg,industry_requirement_avg,calculated_skill_gap,requirement_difference
CSE2611268,2026-08-01 21:07:00+00:00,Low,3,3,2,5,4,3,1,3,3,4,3,3,4,3,0,0,2,0,0,1,2,3.0,3.2857142857142856,0.7142857142857143,0.2857142857142856
CSE2611269,2026-08-01 21:08:00+00:00,Medium,5,1,4,4,3,4,4,4,3,5,3,5,4,5,0,2,1,0,2,0,1,3.5714285714285716,4.142857142857143,0.8571428571428571,0.5714285714285716
CSE2611270,2026-08-01 21:09:00+00:00,Medium,4,4,4,2,3,5,2,5,5,5,4,4,5,5,1,1,1,2,1,0,3,3.4285714285714284,4.714285714285714,1.2857142857142858,1.285714285714286
CSE2611271,2026-08-01 21:10:00+00:00,Medium,1,4,4,4,5,1,1,4,4,4,4,4,4,4,3,0,0,0,0,3,3,2.857142857142857,4.0,1.2857142857142858,1.1428571428571428
CSE2611272,2026-08-01 21:11:00+00:00,High,3,2,4,3,2,4,1,5,5,4,5,5,5,5,2,3,0,2,3,1,4,2.7142857142857144,4.857142857142857,2.142857142857143,2.1428571428571423
CSE2611273,2026-08-01 21:12:00+00:00,Medium,3,4,4,3,3,1,2,5,4,4,4,4,5,4,2,0,0,1,1,4,2,2.857142857142857,4.285714285714286,1.4285714285714286,1.4285714285714284
CSE2611274,2026-08-01 21:13:00+00:00,Medium,2,4,5,4,2,3,4,5,5,5,5,5,4,4,3,1,0,1,3,1,0,3.4285714285714284,4.714285714285714,1.2857142857142858,1.285714285714286
CSE2611275,2026-08-01 21:14:00+00:00,Medium,3,4,4,4,2,2,2,4,4,5,4,5,4,4,1,0,1,0,3,2,2,3.0,4.285714285714286,1.2857142857142858,1.2857142857142856
CSE2611276,2026-08-01 21:15:00+00:00,High,3,4,3,3,2,1,2,5,4,4,4,5,5,4,2,0,1,1,3,4,2,2.5714285714285716,4.428571428571429,1.8571428571428572,1.8571428571428572
CSE2611277,2026-08-01 21:16:00+00:00,Medium,3,3,1,3,3,3,5,3,4,5,4,4,3,5,0,1,4,1,1,0,0,3.0,4.0,1.0,1.0
CSE2611278,2026-08-01 21:17:00+00:00,Medium,2,4,1,4,3,4,5,4,4,5,5,4,3,4,2,0,4,1,1,0,0,3.2857142857142856,4.142857142857143,1.1428571428571428,0.8571428571428577
CSE2611279,2026-08-01 21:18:00+00:00,Medium,3,3,2,4,2,3,3,5,4,3,4,4,4,5,2,1,1,0,2,1,2,2.857142857142857,4.142857142857143,1.2857142857142858,1.285714285714286
CSE2611280,2026-08-01 21:19:00+00:00,Medium,3,2,3,2,3,2,5,4,4,4,4,4,4,4,1,2,1,2,1,2,0,2.857142857142857,4.0,1.2857142857142858,1.1428571428571428
CSE2611281,2026-08-01 21:20:00+00:00,Medium,3,5,5,3,3,3,4,5,5,4,5,5,4,4,2,0,0,2,2,1,0,3.7142857142857144,4.571428571428571,1.0,0.8571428571428568
CSE2611282,2026-08-01 21:21:00+00:00,Low,3,3,4,4,4,3,4,3,4,4,4,3,4,4,0,1,0,0,0,1,0,3.5714285714285716,3.7142857142857144,0.2857142857142857,0.1428571428571428
CSE2611283,2026-08-01 21:22:00+00:00,Low,4,5,4,5,3,4,4,3,4,4,3,5,4,4,0,0,0,0,2,0,0,4.142857142857143,3.857142857142857,0.2857142857142857,-0.28571428571428603
CSE2611284,2026-08-01 21:23:00+00:00,High,3,3,4,1,1,2,2,4,5,3,5,5,4,4,1,2,0,4,4,2,2,2.2857142857142856,4.285714285714286,2.142857142857143,2.0
CSE2611285,2026-08-01 21:24:00+00:00,Low,4,4,5,2,3,2,4,4,5,4,4,4,3,4,0,1,0,2,1,1,0,3.4285714285714284,4.0,0.7142857142857143,0.5714285714285716
CSE2611286,2026-08-01 21:25:00+00:00,Medium,5,3,2,2,2,3,5,4,4,4,5,3,4,4,0,1,2,3,1,1,0,3.142857142857143,4.0,1.1428571428571428,0.8571428571428572
CSE2611287,2026-08-01 21:26:00+00:00,High,2,3,3,3,4,2,3,5,4,5,5,5,4,4,3,1,2,2,1,2,1,2.857142857142857,4.571428571428571,1.7142857142857142,1.714285714285714
CSE2611288,2026-08-01 21:27:00+00:00,Medium,4,2,4,3,3,1,3,4,4,3,4,4,4,4,0,2,0,1,1,3,1,2.857142857142857,3.857142857142857,1.1428571428571428,1.0
CSE2611289,2026-08-01 21:28:00+00:00,Medium,2,4,3,1,2,3,4,5,3,4,4,4,4,3,3,0,1,3,2,1,0,2.7142857142857144,3.857142857142857,1.4285714285714286,1.1428571428571428
CSE2611290,2026-08-01 21:29:00+00:00,Medium,3,3,3,3,3,4,2,5,3,3,4,5,5,5,2,0,0,1,2,1,3,3.0,4.285714285714286,1.2857142857142858,1.2857142857142856
CSE2611291,2026-08-01 21:30:00+00:00,High,4,3,1,1,4,2,3,5,4,5,4,5,4,4,1,1,4,3,1,2,1,2.5714285714285716,4.428571428571429,1.8571428571428572,1.8571428571428572
CSE2611292,2026-08-01 21:31:00+00:00,Medium,2,3,3,1,4,5,2,4,5,3,4,4,4,4,2,2,0,3,0,0,2,2.857142857142857,4.0,1.2857142857142858,1.1428571428571428
CSE2611293,2026-08-01 21:32:00+00:00,High,3,2,3,3,2,3,3,4,3,5,4,5,4,5,1,1,2,1,3,1,2,2.7142857142857144,4.285714285714286,1.5714285714285714,1.5714285714285712
CSE2611294,2026-08-01 21:33:00+00:00,Medium,4,2,2,4,4,3,1,3,5,4,4,4,4,3,0,3,2,0,0,1,2,2.857142857142857,3.857142857142857,1.1428571428571428,1.0
CSE2611295,2026-08-01 21:34:00+00:00,High,2,1,2,3,1,4,4,4,4,5,4,4,3,4,2,3,3,1,3,0,0,2.4285714285714284,4.0,1.7142857142857142,1.5714285714285716
CSE2611296,2026-08-01 21:35:00+00:00,Medium,2,1,4,3,4,4,3,4,4,5,4,4,3,3,2,3,1,1,0,0,0,3.0,3.857142857142857,1.0,0.8571428571428572
CSE2611297,2026-08-01 21:36:00+00:00,Medium,2,3,2,3,5,4,3,5,4,4,3,5,5,4,3,1,2,0,0,1,1,3.142857142857143,4.285714285714286,1.1428571428571428,1.1428571428571428
CSE2611298,2026-08-01 21:37:00+00:00,Medium,4,4,5,2,3,2,3,4,5,4,4,4,4,3,0,1,0,2,1,2,0,3.2857142857142856,4.0,0.8571428571428571,0.7142857142857144
CSE2611299,2026-08-01 21:38:00+00:00,Medium,2,4,3,2,1,3,4,3,5,5,3,3,4,4,1,1,2,1,2,1,0,2.7142857142857144,3.857142857142857,1.1428571428571428,1.1428571428571428
CSE2611300,2026-08-01 21:39:00+00:00,Low,3,4,3,2,4,4,5,4,4,4,5,4,4,5,1,0,1,3,0,0,0,3.5714285714285716,4.285714285714286,0.7142857142857143,0.714285714285714
CSE2611301,2026-08-01 21:40:00+00:00,Low,3,3,3,4,4,3,4,4,4,3,3,5,4,4,1,1,0,0,1,1,0,3.4285714285714284,3.857142857142857,0.5714285714285714,0.4285714285714288
CSE2611302,2026-08-01 21:41:00+00:00,Low,3,3,5,4,4,2,4,4,4,5,5,4,4,3,1,1,0,1,0,2,0,3.5714285714285716,4.142857142857143,0.7142857142857143,0.5714285714285716
CSE2611303,2026-08-01 21:42:00+00:00,Medium,2,3,2,5,5,2,4,3,5,3,5,4,4,4,1,2,1,0,0,2,0,3.2857142857142856,4.0,0.8571428571428571,0.7142857142857144
CSE2611304,2026-08-01 21:43:00+00:00,Medium,3,5,2,4,4,4,1,4,4,5,5,4,4,4,1,0,3,1,0,0,3,3.2857142857142856,4.285714285714286,1.1428571428571428,1.0
CSE2611305,2026-08-01 21:44:00+00:00,Medium,3,4,3,3,1,3,5,4,3,3,4,3,5,4,1,0,0,1,2,2,0,3.142857142857143,3.7142857142857144,0.8571428571428571,0.5714285714285716
CSE2611306,2026-08-01 21:45:00+00:00,Medium,2,5,2,2,4,4,3,5,4,4,4,5,4,4,3,0,2,2,1,0,1,3.142857142857143,4.285714285714286,1.2857142857142858,1.1428571428571428
CSE2611307,2026-08-01 21:46:00+00:00,Medium,2,3,3,4,3,3,5,4,4,4,5,5,3,4,2,1,1,1,2,0,0,3.2857142857142856,4.142857142857143,1.0,0.8571428571428577
CSE2611308,2026-08-01 21:47:00+00:00,Medium,3,2,3,3,4,3,4,4,4,5,5,3,5,4,1,2,2,2,0,2,0,3.142857142857143,4.285714285714286,1.2857142857142858,1.1428571428571428
CSE2611309,2026-08-01 21:48:00+00:00,High,2,2,4,2,2,1,4,5,5,4,4,4,4,4,3,3,0,2,2,3,0,2.4285714285714284,4.285714285714286,1.8571428571428572,1.8571428571428572
CSE2611310,2026-08-01 21:49:00+00:00,Medium,2,5,2,5,4,4,1,4,4,4,4,4,4,4,2,0,2,0,0,0,3,3.2857142857142856,4.0,1.0,0.7142857142857144
CSE2611311,2026-08-01 21:50:00+00:00,Low,3,4,2,4,3,3,3,5,4,3,4,4,3,4,2,0,1,0,1,0,1,3.142857142857143,3.857142857142857,0.7142857142857143,0.7142857142857144
CSE2611312,2026-08-01 21:51:00+00:00,Low,5,4,3,4,3,4,3,5,4,5,4,4,4,4,0,0,2,0,1,0,1,3.7142857142857144,4.285714285714286,0.5714285714285714,0.5714285714285712
CSE2611313,2026-08-01 21:52:00+00:00,Medium,3,5,2,3,3,2,2,4,4,5,4,4,4,3,1,0,3,1,1,2,1,2.857142857142857,4.0,1.2857142857142858,1.1428571428571428
CSE2611314,2026-08-01 21:53:00+00:00,Medium,4,4,3,5,3,3,3,4,5,4,4,4,5,4,0,1,1,0,1,2,1,3.5714285714285716,4.285714285714286,0.8571428571428571,0.714285714285714
CSE2611315,2026-08-01 21:54:00+00:00,Medium,4,3,3,3,3,5,3,4,5,4,3,4,4,5,0,2,1,0,1,0,2,3.4285714285714284,4.142857142857143,0.8571428571428571,0.7142857142857149
CSE2611316,2026-08-01 21:55:00+00:00,High,3,2,2,2,4,2,2,5,4,4,4,5,5,4,2,2,2,2,1,3,2,2.4285714285714284,4.428571428571429,2.0,2.0000000000000004
CSE2611317,2026-08-01 21:56:00+00:00,Medium,4,2,4,4,1,5,3,3,5,4,4,4,5,5,0,3,0,0,3,0,2,3.2857142857142856,4.285714285714286,1.1428571428571428,1.0
CSE2611318,2026-08-01 21:57:00+00:00,Low,3,4,5,4,5,2,5,4,5,5,4,3,4,4,1,1,0,0,0,2,0,4.0,4.142857142857143,0.5714285714285714,0.14285714285714324
CSE2611319,2026-08-01 21:58:00+00:00,High,3,2,3,3,4,3,3,4,5,4,5,4,5,5,1,3,1,2,0,2,2,3.0,4.571428571428571,1.5714285714285714,1.5714285714285712
CSE2611320,2026-08-01 21:59:00+00:00,Low,4,4,4,3,4,2,4,5,4,4,4,4,3,3,1,0,0,1,0,1,0,3.5714285714285716,3.857142857142857,0.42857142857142855,0.2857142857142856
CSE2611321,2026-08-01 22:00:00+00:00,Low,3,5,2,4,5,5,3,4,4,3,4,5,4,4,1,0,1,0,0,0,1,3.857142857142857,4.0,0.42857142857142855,0.1428571428571428
CSE2611322,2026-08-01 22:01:00+00:00,Medium,4,1,5,4,2,4,2,4,5,3,3,4,4,4,0,4,0,0,2,0,2,3.142857142857143,3.857142857142857,1.1428571428571428,0.7142857142857144
CSE2611323,2026-08-01 22:02:00+00:00,Medium,3,3,3,3,3,3,3,4,3,4,5,4,4,4,1,0,1,2,1,1,1,3.0,4.0,1.0,1.0
CSE2611324,2026-08-01 22:03:00+00:00,Medium,2,4,4,5,2,2,5,4,4,4,5,4,4,3,2,0,0,0,2,2,0,3.4285714285714284,4.0,0.8571428571428571,0.5714285714285716
CSE2611325,2026-08-01 22:04:00+00:00,Medium,2,4,5,3,5,2,3,3,4,5,4,4,4,5,1,0,0,1,0,2,2,3.4285714285714284,4.142857142857143,0.8571428571428571,0.7142857142857149
CSE2611326,2026-08-01 22:05:00+00:00,Medium,4,3,3,3,3,3,2,4,5,4,3,4,4,5,0,2,1,0,1,1,3,3.0,4.142857142857143,1.1428571428571428,1.1428571428571432
CSE2611327,2026-08-01 22:06:00+00:00,High,3,3,2,1,1,2,4,5,3,5,4,5,5,5,2,0,3,3,4,3,1,2.2857142857142856,4.571428571428571,2.2857142857142856,2.2857142857142856
CSE2611328,2026-08-01 22:07:00+00:00,Low,4,4,3,3,4,4,4,5,5,4,5,4,3,4,1,1,1,2,0,0,0,3.7142857142857144,4.285714285714286,0.7142857142857143,0.5714285714285712
CSE2611329,2026-08-01 22:08:00+00:00,High,2,1,1,4,3,5,3,4,4,4,4,4,4,5,2,3,3,0,1,0,2,2.7142857142857144,4.142857142857143,1.5714285714285714,1.4285714285714288
CSE2611330,2026-08-01 22:09:00+00:00,Low,1,2,3,5,4,4,2,3,3,3,4,4,3,4,2,1,0,0,0,0,2,3.0,3.4285714285714284,0.7142857142857143,0.4285714285714284
CSE2611331,2026-08-01 22:10:00+00:00,Low,3,5,4,4,3,4,5,4,4,5,4,4,5,4,1,0,1,0,1,1,0,4.0,4.285714285714286,0.5714285714285714,0.2857142857142856
CSE2611332,2026-08-01 22:11:00+00:00,High,3,3,3,2,2,5,3,5,5,4,5,4,4,5,2,2,1,3,2,0,2,3.0,4.571428571428571,1.7142857142857142,1.5714285714285712
CSE2611333,2026-08-01 22:12:00+00:00,Medium,5,4,3,3,2,3,3,5,4,4,5,4,4,4,0,0,1,2,2,1,1,3.2857142857142856,4.285714285714286,1.0,1.0
CSE2611334,2026-08-01 22:13:00+00:00,Medium,3,3,5,2,1,4,3,4,4,4,3,4,5,5,1,1,0,1,3,1,2,3.0,4.142857142857143,1.2857142857142858,1.1428571428571432
CSE2611335,2026-08-01 22:14:00+00:00,Medium,2,5,4,3,3,5,3,5,4,5,3,4,4,4,3,0,1,0,1,0,1,3.5714285714285716,4.142857142857143,0.8571428571428571,0.5714285714285716
CSE2611336,2026-08-01 22:15:00+00:00,Medium,5,2,3,4,2,2,3,3,4,3,4,4,5,3,0,2,0,0,2,3,0,3.0,3.7142857142857144,1.0,0.7142857142857144
CSE2611337,2026-08-01 22:16:00+00:00,Medium,3,2,4,3,3,4,2,4,4,5,5,4,3,4,1,2,1,2,1,0,2,3.0,4.142857142857143,1.2857142857142858,1.1428571428571432
CSE2611338,2026-08-01 22:17:00+00:00,Medium,2,2,3,3,2,3,3,5,3,3,3,4,4,5,3,1,0,0,2,1,2,2.5714285714285716,3.857142857142857,1.2857142857142858,1.2857142857142856
CSE2611339,2026-08-01 22:18:00+00:00,High,3,1,1,3,2,3,3,3,3,5,4,4,4,4,0,2,4,1,2,1,1,2.2857142857142856,3.857142857142857,1.5714285714285714,1.5714285714285716
CSE2611340,2026-08-01 22:19:00+00:00,Medium,3,5,2,3,2,2,4,3,5,3,5,5,4,5,0,0,1,2,3,2,1,3.0,4.285714285714286,1.2857142857142858,1.2857142857142856
CSE2611341,2026-08-01 22:20:00+00:00,Low,3,3,3,4,5,3,4,4,3,4,5,4,4,5,1,0,1,1,0,1,1,3.5714285714285716,4.142857142857143,0.7142857142857143,0.5714285714285716
CSE2611342,2026-08-01 22:21:00+00:00,Medium,4,5,2,4,2,3,3,4,4,4,5,4,4,5,0,0,2,1,2,1,2,3.2857142857142856,4.285714285714286,1.1428571428571428,1.0
CSE2611343,2026-08-01 22:22:00+00:00,High,4,5,4,1,2,2,4,4,5,5,5,5,5,5,0,0,1,4,3,3,1,3.142857142857143,4.857142857142857,1.7142857142857142,1.714285714285714
CSE2611344,2026-08-01 22:23:00+00:00,High,2,2,3,3,1,3,3,4,4,4,5,5,5,4,2,2,1,2,4,2,1,2.4285714285714284,4.428571428571429,2.0,2.0000000000000004
CSE2611345,2026-08-01 22:24:00+00:00,Medium,4,2,2,3,4,3,2,4,4,4,5,4,4,4,0,2,2,2,0,1,2,2.857142857142857,4.142857142857143,1.2857142857142858,1.285714285714286
CSE2611346,2026-08-01 22:25:00+00:00,Medium,3,3,1,4,3,2,5,4,4,5,3,4,4,4,1,1,4,0,1,2,0,3.0,4.0,1.2857142857142858,1.0
CSE2611347,2026-08-01 22:26:00+00:00,Medium,2,2,3,3,4,4,4,4,4,4,4,4,3,4,2,2,1,1,0,0,0,3.142857142857143,3.857142857142857,0.8571428571428571,0.7142857142857144
CSE2611348,2026-08-01 22:27:00+00:00,High,2,3,3,3,5,2,2,4,5,3,5,4,5,5,2,2,0,2,0,3,3,2.857142857142857,4.428571428571429,1.7142857142857142,1.5714285714285716
CSE2611349,2026-08-01 22:28:00+00:00,Medium,3,3,3,5,2,3,2,4,4,4,5,4,4,3,1,1,1,0,2,1,1,3.0,4.0,1.0,1.0
CSE2611350,2026-08-01 22:29:00+00:00,Medium,4,3,4,3,2,3,3,5,4,5,4,4,4,4,1,1,1,1,2,1,1,3.142857142857143,4.285714285714286,1.1428571428571428,1.1428571428571428
CSE2611351,2026-08-01 22:30:00+00:00,Medium,3,2,3,3,3,3,3,5,5,4,4,4,4,3,2,3,1,1,1,1,0,2.857142857142857,4.142857142857143,1.2857142857142858,1.285714285714286
CSE2611352,2026-08-01 22:31:00+00:00,Medium,3,4,3,1,5,5,1,4,4,4,5,4,4,4,1,0,1,4,0,0,3,3.142857142857143,4.142857142857143,1.2857142857142858,1.0000000000000004
CSE2611353,2026-08-01 22:32:00+00:00,Low,4,4,3,4,4,3,3,4,3,4,5,4,4,4,0,0,1,1,0,1,1,3.5714285714285716,4.0,0.5714285714285714,0.4285714285714284
CSE2611354,2026-08-01 22:33:00+00:00,Medium,4,3,3,3,4,3,1,5,5,4,4,3,4,4,1,2,1,1,0,1,3,3.0,4.142857142857143,1.2857142857142858,1.1428571428571432
CSE2611355,2026-08-01 22:34:00+00:00,Low,4,3,4,5,3,4,4,3,4,5,4,4,4,4,0,1,1,0,1,0,0,3.857142857142857,4.0,0.42857142857142855,0.1428571428571428
CSE2611356,2026-08-01 22:35:00+00:00,Medium,3,3,2,4,4,3,4,5,4,5,5,4,4,3,2,1,3,1,0,1,0,3.2857142857142856,4.285714285714286,1.1428571428571428,1.0
CSE2611357,2026-08-01 22:36:00+00:00,Medium,3,2,3,3,3,5,3,5,3,4,4,5,4,3,2,1,1,1,2,0,0,3.142857142857143,4.0,1.0,0.8571428571428572
CSE2611358,2026-08-01 22:37:00+00:00,Low,2,3,3,5,3,4,4,4,4,3,4,5,4,4,2,1,0,0,2,0,0,3.4285714285714284,4.0,0.7142857142857143,0.5714285714285716
CSE2611359,2026-08-01 22:38:00+00:00,High,5,2,2,4,3,2,3,5,4,5,5,5,4,4,0,2,3,1,2,2,1,3.0,4.571428571428571,1.5714285714285714,1.5714285714285712
CSE2611360,2026-08-01 22:39:00+00:00,Medium,2,3,2,3,4,2,3,4,4,3,4,4,4,4,2,1,1,1,0,2,1,2.7142857142857144,3.857142857142857,1.1428571428571428,1.1428571428571428
CSE2611361,2026-08-01 22:40:00+00:00,Medium,3,3,4,2,3,2,5,4,5,5,5,4,4,5,1,2,1,3,1,2,0,3.142857142857143,4.571428571428571,1.4285714285714286,1.4285714285714284
CSE2611362,2026-08-01 22:41:00+00:00,Medium,4,5,5,3,3,3,3,4,3,3,5,5,5,4,0,0,0,2,2,2,1,3.7142857142857144,4.142857142857143,1.0,0.4285714285714288
CSE2611363,2026-08-01 22:42:00+00:00,Medium,3,5,3,4,3,3,4,5,4,4,5,3,4,5,2,0,1,1,0,1,1,3.5714285714285716,4.285714285714286,0.8571428571428571,0.714285714285714
CSE2611364,2026-08-01 22:43:00+00:00,Medium,4,2,3,4,2,2,3,4,5,3,5,4,3,5,0,3,0,1,2,1,2,2.857142857142857,4.142857142857143,1.2857142857142858,1.285714285714286
CSE2611365,2026-08-01 22:44:00+00:00,Medium,4,3,4,2,2,3,3,3,4,4,5,4,3,3,0,1,0,3,2,0,0,3.0,3.7142857142857144,0.8571428571428571,0.7142857142857144
CSE2611366,2026-08-01 22:45:00+00:00,Low,5,5,4,1,4,5,2,4,5,5,4,4,3,3,0,0,1,3,0,0,1,3.7142857142857144,4.0,0.7142857142857143,0.2857142857142856
CSE2611367,2026-08-01 22:46:00+00:00,Medium,2,3,2,2,3,3,4,4,5,3,4,5,4,3,2,2,1,2,2,1,0,2.7142857142857144,4.0,1.4285714285714286,1.2857142857142856
CSE2611368,2026-08-01 22:47:00+00:00,Low,5,3,3,4,3,3,4,3,5,3,5,4,4,4,0,2,0,1,1,1,0,3.5714285714285716,4.0,0.7142857142857143,0.4285714285714284
CSE2611369,2026-08-01 22:48:00+00:00,Medium,2,4,3,4,4,4,2,4,5,3,5,3,5,4,2,1,0,1,0,1,2,3.2857142857142856,4.142857142857143,1.0,0.8571428571428577
CSE2611370,2026-08-01 22:49:00+00:00,Low,3,3,4,3,5,4,4,4,4,3,4,4,4,4,1,1,0,1,0,0,0,3.7142857142857144,3.857142857142857,0.42857142857142855,0.1428571428571428
CSE2611371,2026-08-01 22:50:00+00:00,High,3,3,2,3,1,4,3,5,5,4,4,4,3,4,2,2,2,1,3,0,1,2.7142857142857144,4.142857142857143,1.5714285714285714,1.4285714285714288
CSE2611372,2026-08-01 22:51:00+00:00,Low,3,4,3,4,4,2,5,4,4,5,4,4,4,5,1,0,2,0,0,2,0,3.5714285714285716,4.285714285714286,0.7142857142857143,0.714285714285714
CSE2611373,2026-08-01 22:52:00+00:00,Medium,4,4,5,3,3,5,1,4,5,3,3,5,4,4,0,1,0,0,2,0,3,3.5714285714285716,4.0,0.8571428571428571,0.4285714285714284
CSE2611374,2026-08-01 22:53:00+00:00,Low,4,3,3,5,3,2,4,4,4,3,4,5,3,5,0,1,0,0,2,1,1,3.4285714285714284,4.0,0.7142857142857143,0.5714285714285716
CSE2611375,2026-08-01 22:54:00+00:00,Low,3,5,4,5,5,4,3,5,4,4,4,4,4,4,2,0,0,0,0,0,1,4.142857142857143,4.142857142857143,0.42857142857142855,0.0
CSE2611376,2026-08-01 22:55:00+00:00,Medium,3,5,4,3,2,4,4,4,5,5,4,5,5,4,1,0,1,1,3,1,0,3.5714285714285716,4.571428571428571,1.0,0.9999999999999996
CSE2611377,2026-08-01 22:56:00+00:00,Medium,5,2,5,3,2,2,3,5,5,4,4,5,4,3,0,3,0,1,3,2,0,3.142857142857143,4.285714285714286,1.2857142857142858,1.1428571428571428
CSE2611378,2026-08-01 22:57:00+00:00,High,3,2,1,5,4,4,2,5,4,4,4,5,4,5,2,2,3,0,1,0,3,3.0,4.428571428571429,1.5714285714285714,1.4285714285714288
CSE2611379,2026-08-01 22:58:00+00:00,High,3,2,4,3,2,3,3,4,5,5,4,4,4,5,1,3,1,1,2,1,2,2.857142857142857,4.428571428571429,1.5714285714285714,1.5714285714285716
CSE2611380,2026-08-01 22:59:00+00:00,Medium,4,2,4,1,2,3,4,4,4,4,4,4,3,4,0,2,0,3,2,0,0,2.857142857142857,3.857142857142857,1.0,1.0
CSE2611381,2026-08-01 23:00:00+00:00,Low,3,2,5,3,3,4,3,4,3,4,4,4,4,4,1,1,0,1,1,0,1,3.2857142857142856,3.857142857142857,0.7142857142857143,0.5714285714285716
CSE2611382,2026-08-01 23:01:00+00:00,Medium,3,4,4,5,4,2,2,5,4,4,4,4,4,4,2,0,0,0,0,2,2,3.4285714285714284,4.142857142857143,0.8571428571428571,0.7142857142857149
CSE2611383,2026-08-01 23:02:00+00:00,Medium,4,4,2,3,3,3,3,3,5,5,4,5,4,4,0,1,3,1,2,1,1,3.142857142857143,4.285714285714286,1.2857142857142858,1.1428571428571428
CSE2611384,2026-08-01 23:03:00+00:00,Medium,3,2,4,3,4,3,3,3,4,4,4,3,5,5,0,2,0,1,0,2,2,3.142857142857143,4.0,1.0,0.8571428571428572
CSE2611385,2026-08-01 23:04:00+00:00,Medium,2,3,3,4,4,3,3,5,4,4,4,5,4,3,3,1,1,0,1,1,0,3.142857142857143,4.142857142857143,1.0,1.0000000000000004
CSE2611386,2026-08-01 23:05:00+00:00,Medium,3,2,3,3,4,4,3,5,3,5,5,4,4,5,2,1,2,2,0,0,2,3.142857142857143,4.428571428571429,1.2857142857142858,1.285714285714286
CSE2611387,2026-08-01 23:06:00+00:00,Medium,4,4,3,3,3,3,3,5,4,5,4,4,4,4,1,0,2,1,1,1,1,3.2857142857142856,4.285714285714286,1.0,1.0
CSE2611388,2026-08-01 23:07:00+00:00,Medium,4,1,3,3,5,3,3,3,5,3,4,4,4,4,0,4,0,1,0,1,1,3.142857142857143,3.857142857142857,1.0,0.7142857142857144
CSE2611389,2026-08-01 23:08:00+00:00,Medium,2,2,5,2,3,4,2,3,4,5,5,4,4,4,1,2,0,3,1,0,2,2.857142857142857,4.142857142857143,1.2857142857142858,1.285714285714286
CSE2611390,2026-08-01 23:09:00+00:00,Medium,4,3,3,4,2,1,3,5,4,4,5,3,3,4,1,1,1,1,1,2,1,2.857142857142857,4.0,1.1428571428571428,1.1428571428571428
CSE2611391,2026-08-01 23:10:00+00:00,Medium,3,4,4,4,3,3,4,5,4,4,5,5,3,5,2,0,0,1,2,0,1,3.5714285714285716,4.428571428571429,0.8571428571428571,0.8571428571428572
CSE2611392,2026-08-01 23:11:00+00:00,Low,4,3,4,3,4,5,2,4,3,3,5,4,4,4,0,0,0,2,0,0,2,3.5714285714285716,3.857142857142857,0.5714285714285714,0.2857142857142856
CSE2611393,2026-08-01 23:12:00+00:00,Medium,2,1,4,3,1,3,4,4,4,4,4,3,5,4,2,3,0,1,2,2,0,2.5714285714285716,4.0,1.4285714285714286,1.4285714285714284
CSE2611394,2026-08-01 23:13:00+00:00,High,1,3,2,4,3,1,3,4,5,4,5,4,5,4,3,2,2,1,1,4,1,2.4285714285714284,4.428571428571429,2.0,2.0000000000000004
CSE2611395,2026-08-01 23:14:00+00:00,Medium,4,4,1,3,4,3,2,3,5,4,4,4,3,5,0,1,3,1,0,0,3,3.0,4.0,1.1428571428571428,1.0
CSE2611396,2026-08-01 23:15:00+00:00,Medium,2,2,4,2,2,4,5,4,3,4,4,4,5,5,2,1,0,2,2,1,0,3.0,4.142857142857143,1.1428571428571428,1.1428571428571432
CSE2611397,2026-08-01 23:16:00+00:00,Low,5,5,5,4,3,3,2,4,5,4,4,5,4,4,0,0,0,0,2,1,2,3.857142857142857,4.285714285714286,0.7142857142857143,0.4285714285714284
CSE2611398,2026-08-01 23:17:00+00:00,High,1,3,1,2,3,2,3,5,5,4,5,5,3,5,4,2,3,3,2,1,2,2.142857142857143,4.571428571428571,2.4285714285714284,2.4285714285714284
CSE2611399,2026-08-01 23:18:00+00:00,Medium,4,4,3,2,2,1,2,4,5,3,3,4,4,5,0,1,0,1,2,3,3,2.5714285714285716,4.0,1.4285714285714286,1.4285714285714284
CSE2611400,2026-08-01 23:19:00+00:00,Medium,5,3,2,3,3,2,4,3,4,4,4,4,4,4,0,1,2,1,1,2,0,3.142857142857143,3.857142857142857,1.0,0.7142857142857144
CSE2611401,2026-08-01 23:20:00+00:00,Medium,4,4,2,3,4,3,4,4,5,5,4,4,4,5,0,1,3,1,0,1,1,3.4285714285714284,4.428571428571429,1.0,1.0000000000000004
CSE2611402,2026-08-01 23:21:00+00:00,High,3,3,4,4,3,2,1,3,5,4,5,5,5,4,0,2,0,1,2,3,3,2.857142857142857,4.428571428571429,1.5714285714285714,1.5714285714285716
CSE2611403,2026-08-01 23:22:00+00:00,Medium,3,2,4,3,3,3,3,4,4,4,4,5,3,5,1,2,0,1,2,0,2,3.0,4.142857142857143,1.1428571428571428,1.1428571428571432
